FAU,Bullet,Land,Quality,Problem,assess_percentile_na_proportion,assess_col_na,extract_na,assess_middle_na_proportion,assess_rotation,assess_bottomempty,assess_median_na_proportion,assess_percentile_na_proportion_cropped,assess_col_na_cropped,extract_na_cropped,assess_bottomempty_cropped,assess_median_na_proportion_cropped,filePath
199,D,6,Tiny Problems,Holes,0.007246377,1.036798281,17.69256076,0.057601787,0.13068644,36.11758982,0.007246377,0.078208955,0.523880597,7.209604153,13.11940299,0.059402985,/media/Raven/LAPD/FAU 199/Bullet D/LAPD - 199 - Bullet D - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
200,B,4,Tiny Problems,Holes,0.014944492,0.982626032,16.38979629,0.040776852,0.829975577,27.88763593,0.014944492,0.077682811,0.477999367,7.136958586,10.02449867,0.065527066,/media/Raven/LAPD/FAU 200/Bullet B/LAPD - 200 - Bullet B - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
200,C,4,Tiny Problems,Holes,0,0.892121878,11.21829006,0.009438725,1.089463094,19.60816671,0,0.070591824,0.298962782,5.153394169,6.820668753,0.042403905,/media/Raven/LAPD/FAU 200/Bullet C/LAPD - 200 - Bullet C - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
200,D,6,Tiny Problems,Holes,0.01902834,0.962732919,14.96701969,0.033829828,0.072935706,26.04899623,0.01902834,0.080252101,0.417166867,7.744206378,12.67632053,0.069627851,/media/Raven/LAPD/FAU 200/Bullet D/LAPD - 200 - Bullet D - Land 6 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
201,A,2,Tiny Problems,Holes,0.002099076,0.907308877,15.04607141,0.038656425,3.557808087,26.92921391,0.002099076,0.10550887,0.641145347,9.806086686,12.71329788,0.09274821,/media/Raven/LAPD/FAU 201/Bullet A/LAPD - 201 - Bullet A - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
201,B,2,Tiny Problems,Holes,0.007179896,1.347791378,17.3101424,0.061250577,0.297653857,35.23080381,0.007179896,0.108219988,0.761383797,10.43587535,18.00436454,0.099940863,/media/Raven/LAPD/FAU 201/Bullet B/LAPD - 201 - Bullet B - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
201,B,3,Tiny Problems,Holes,0.013929928,1.009859155,12.46915314,0.028677014,0.540384426,19.57650104,0.013929928,0.090453834,0.589984351,7.677519222,10.29648908,0.072926448,/media/Raven/LAPD/FAU 201/Bullet B/LAPD - 201 - Bullet B - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
201,C,3,Tiny Problems,Holes,0.067640919,1.373259053,16.93203942,0.080091839,1.470711703,29.46261065,0.067640919,0.1272052,0.886722377,10.96880761,15.17180709,0.112349118,/media/Raven/LAPD/FAU 201/Bullet C/LAPD - 201 - Bullet C - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
201,C,4,Tiny Problems,Holes,0.015936255,1.120116928,18.14461902,0.068784113,0.89892069,41.11533585,0.015936255,0.106674542,0.661547549,9.140193636,19.40968566,0.062020083,/media/Raven/LAPD/FAU 201/Bullet C/LAPD - 201 - Bullet C - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
201,C,5,Tiny Problems,Holes,0.023443816,1.244942002,16.19440223,0.067917411,0.384823994,30.9638498,0.023443816,0.132494005,0.825839329,9.949431759,14.81141174,0.090527578,/media/Raven/LAPD/FAU 201/Bullet C/LAPD - 201 - Bullet C - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
201,C,6,Tiny Problems,Holes,0.026835043,1.500789889,19.84691742,0.08995386,0.279045375,42.52405315,0.026835043,0.177589233,0.933294324,10.08414532,19.85428804,0.078700995,/media/Raven/LAPD/FAU 201/Bullet C/LAPD - 201 - Bullet C - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
201,D,2,Tiny Problems,Holes,0.038779956,0.933139535,13.48501898,0.053390152,0.759396566,21.4370354,0.038779956,0.106718346,0.61369509,9.056356027,11.33352292,0.093669251,/media/Raven/LAPD/FAU 201/Bullet D/LAPD - 201 - Bullet D - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
201,D,3,Tiny Problems,Holes,0.016194332,1.004590872,13.25930812,0.042126065,0.078097224,28.7889743,0.016194332,0.080432173,0.49969988,5.974020043,11.93988465,0.043817527,/media/Raven/LAPD/FAU 201/Bullet D/LAPD - 201 - Bullet D - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
201,D,5,Tiny Problems,Holes,0.021653543,1.083530339,12.77936075,0.054366437,0.775608613,32.02363501,0.021653543,0.146643316,0.737011092,7.612534582,18.66528973,0.038820782,/media/Raven/LAPD/FAU 201/Bullet D/LAPD - 201 - Bullet D - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
202,C,1,Tiny Problems,Holes,0.003326403,0.897613762,13.63259352,0.051902725,0.274778668,33.11312075,0.003326403,0.098612396,0.607462226,6.783138264,14.09490676,0.052728955,/media/Raven/LAPD/FAU 202/Bullet C/LAPD - 202 - Bullet C - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
202,C,3,Tiny Problems,Holes,0.015175719,1.008526512,14.24039003,0.050959675,1.612973567,31.45310405,0.015175719,0.092508143,0.467870891,5.483739105,11.85464974,0.039384069,/media/Raven/LAPD/FAU 202/Bullet C/LAPD - 202 - Bullet C - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
202,C,4,Tiny Problems,Holes,0.036149472,1.184602873,14.82084462,0.093736404,2.993675365,40.92018039,0.036149472,0.137349398,0.704819277,7.548945783,17.03247774,0.048192771,/media/Raven/LAPD/FAU 202/Bullet C/LAPD - 202 - Bullet C - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
202,D,1,Tiny Problems,Holes,0.00902379,0.911579524,14.82740655,0.060242433,0.309485061,37.2465326,0.00902379,0.06321874,0.442652875,5.464511051,10.73448103,0.046547003,/media/Raven/LAPD/FAU 202/Bullet D/LAPD - 202 - Bullet D - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
202,D,3,Tiny Problems,Holes,0.008406894,1.151149748,15.3310647,0.07969923,3.0775833,36.26832433,0.008406894,0.151698348,0.84761608,9.443819692,20.96718468,0.066064194,/media/Raven/LAPD/FAU 202/Bullet D/LAPD - 202 - Bullet D - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
202,D,4,Tiny Problems,Holes,0.029270249,1.609579877,19.46755268,0.105060778,1.495052419,48.5011448,0.029270249,0.132441273,0.813261968,10.20808285,24.03246972,0.070770146,/media/Raven/LAPD/FAU 202/Bullet D/LAPD - 202 - Bullet D - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
202,D,6,Tiny Problems,Holes,0.005573248,1.05312085,17.04166715,0.082357373,0.859693998,47.39880491,0.005573248,0.101829988,0.53866588,5.616177301,15.90877008,0.023022432,/media/Raven/LAPD/FAU 202/Bullet D/LAPD - 202 - Bullet D - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
203,A,1,Tiny Problems,Holes,0.037546934,1.491374513,20.73902904,0.105024554,1.801688438,42.89298282,0.037546934,0.194124923,1.14873222,12.88124143,22.66307709,0.109771181,/media/Raven/LAPD/FAU 203/Bullet A/LAPD - 203 - Bullet A - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
203,A,4,Tiny Problems,Holes,0.017573222,1.144931583,18.30632127,0.075044439,0.02851517,39.16169378,0.017573222,0.124146493,0.765052762,10.23830729,15.47884112,0.089695841,/media/Raven/LAPD/FAU 203/Bullet A/LAPD - 203 - Bullet A - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
203,A,6,Tiny Problems,Holes,0.022540984,1.188132349,18.19585145,0.098716403,1.4310112,42.72487504,0.022540984,0.14232756,0.7976299,10.55718494,18.23583423,0.080826497,/media/Raven/LAPD/FAU 203/Bullet A/LAPD - 203 - Bullet A - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
203,B,1,Tiny Problems,Holes,0.013300083,1.044382802,16.97951281,0.086859584,4.836281907,46.13785838,0.013300083,0.106041924,0.608816276,8.562664183,19.50591058,0.05702836,/media/Raven/LAPD/FAU 203/Bullet B/LAPD - 203 - Bullet B - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
203,B,5,Tiny Problems,Holes,0.033333333,1.313477903,18.1058815,0.088336226,0.314216437,37.96887884,0.033333333,0.125320317,0.782489323,10.24650503,17.73665676,0.088163514,/media/Raven/LAPD/FAU 203/Bullet B/LAPD - 203 - Bullet B - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
203,B,6,Tiny Problems,Holes,0.057875155,1.570601213,21.75762752,0.137623344,0.738915599,49.80983437,0.057875155,0.216794361,1.189089795,13.94685472,26.9543898,0.098375728,/media/Raven/LAPD/FAU 203/Bullet B/LAPD - 203 - Bullet B - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
203,C,4,Tiny Problems,Holes,0.015656363,0.986877343,16.70080385,0.05122078,0.558334558,32.3892204,0.015656363,0.119761905,0.558035714,7.935461957,13.54975414,0.066964286,/media/Raven/LAPD/FAU 203/Bullet C/LAPD - 203 - Bullet C - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
203,D,3,Tiny Problems,Holes,0.015516537,1.096730245,18.95751929,0.078692788,2.048425713,41.0732978,0.015516537,0.1194066,0.625189222,8.508766734,15.46765786,0.071752952,/media/Raven/LAPD/FAU 203/Bullet D/LAPD - 203 - Bullet D - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
203,D,6,Tiny Problems,Holes,0.02189178,1.390573319,20.10877707,0.09003209,0.030918039,43.51513858,0.02189178,0.162756508,0.87136294,11.29942073,20.97376656,0.075344564,/media/Raven/LAPD/FAU 203/Bullet D/LAPD - 203 - Bullet D - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
204,B,6,Tiny Problems,Holes,0.009083045,1.012987013,15.92201868,0.045069554,0.337156231,28.62460663,0.009083045,0.084990378,0.490699166,7.743013916,11.71023092,0.06863374,/media/Raven/LAPD/FAU 204/Bullet B/LAPD - 204 - Bullet B - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
204,C,1,Tiny Problems,Holes,0.011988425,1.363761721,18.68998689,0.094071562,0.899254545,47.21790436,0.011988425,0.125651241,0.769230769,10.84937841,23.58792256,0.081213607,/media/Raven/LAPD/FAU 204/Bullet C/LAPD - 204 - Bullet C - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
204,C,4,Tiny Problems,Holes,0.100829332,1.96563774,23.95008002,0.116986835,0.16034265,38.52197364,0.100829332,0.207572816,1.165048544,14.6523498,23.52715632,0.127831715,/media/Raven/LAPD/FAU 204/Bullet C/LAPD - 204 - Bullet C - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
205,A,5,Tiny Problems,Holes,0.007874016,1.126871552,16.9534384,0.048089874,2.227304056,35.50412999,0.007874016,0.098482195,0.588149445,6.83627757,12.63071398,0.052539405,/media/Raven/LAPD/FAU 205/Bullet A/LAPD - 205 - Bullet A - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
205,C,2,Tiny Problems,Holes,0.013299013,0.825701202,13.52884795,0.021721153,3.365203779,20.40378115,0.013299013,0.077926209,0.388040712,7.179410056,9.043104879,0.06870229,/media/Raven/LAPD/FAU 205/Bullet C/LAPD - 205 - Bullet C - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
205,C,3,Tiny Problems,Holes,0.006134969,0.889252591,13.25572925,0.013841941,0.877339645,17.7114314,0.006134969,0.096695968,0.491057896,8.049639548,11.08175073,0.082146105,/media/Raven/LAPD/FAU 205/Bullet C/LAPD - 205 - Bullet C - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
206,A,4,Tiny Problems,Holes,0.061190277,1.223091977,19.8048737,0.086859169,0.422947063,29.65795646,0.061190277,0.142715129,0.854302578,12.67251509,16.71157664,0.12239826,/media/Raven/LAPD/FAU 206/Bullet A/LAPD - 206 - Bullet A - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
206,B,4,Tiny Problems,Holes,0.028187337,1.091987272,14.057188,0.041692197,1.821397201,21.00318647,0.028187337,0.104918033,0.681452909,9.43625704,13.87433092,0.087431694,/media/Raven/LAPD/FAU 206/Bullet B/LAPD - 206 - Bullet B - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
206,C,1,Tiny Problems,Holes,0.00879397,1.078513551,18.52661215,0.03254375,0.580426912,27.21165635,0.00879397,0.113318845,0.606954362,10.22940486,11.67086241,0.101210804,/media/Raven/LAPD/FAU 206/Bullet C/LAPD - 206 - Bullet C - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
206,C,2,Tiny Problems,Holes,0.022933966,1.139841689,18.56467475,0.028745875,0.46273087,21.71790249,0.022933966,0.124890062,0.727059513,11.78049278,14.10302984,0.113749634,/media/Raven/LAPD/FAU 206/Bullet C/LAPD - 206 - Bullet C - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
206,C,5,Tiny Problems,Holes,0.003982477,1.301806589,17.21513064,0.030240054,0.546160322,24.03305275,0.003982477,0.124712135,0.848833776,11.37212616,15.03944109,0.109536463,/media/Raven/LAPD/FAU 206/Bullet C/LAPD - 206 - Bullet C - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
207,A,3,Tiny Problems,Holes,0.021259843,1.289729446,17.48561648,0.047690727,0.156300448,29.77614165,0.021259843,0.118797431,0.707822534,8.974815351,14.99260768,0.086106246,/media/Raven/LAPD/FAU 207/Bullet A/LAPD - 207 - Bullet A - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
207,A,4,Tiny Problems,Holes,0.026086957,1.057210651,15.27032227,0.052093487,0.471223886,28.40211647,0.026086957,0.091942573,0.484910636,7.532134167,14.23983108,0.057134486,/media/Raven/LAPD/FAU 207/Bullet A/LAPD - 207 - Bullet A - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
208,A,5,Tiny Problems,Holes,0.007874016,0.919524336,10.21264782,0.025150618,1.358525413,24.4934807,0.007874016,0.072526122,0.351874616,3.92099356,11.68829,0.020590043,/media/Raven/LAPD/FAU 208/Bullet A/LAPD - 208 - Bullet A - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
208,D,1,Tiny Problems,Holes,0.034347826,0.916739194,16.9429776,0.051907745,3.0301337,30.77349763,0.034347826,0.109929078,0.422308188,9.45038965,13.66527205,0.090909091,/media/Raven/LAPD/FAU 208/Bullet D/LAPD - 208 - Bullet D - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
208,D,2,Tiny Problems,Holes,0.023057216,1.182673126,16.75393006,0.060066088,1.151666852,28.04546443,0.023057216,0.126472451,0.807473084,11.14099458,17.43794229,0.103863205,/media/Raven/LAPD/FAU 208/Bullet D/LAPD - 208 - Bullet D - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
208,D,4,Tiny Problems,Holes,0.014894497,1.081677704,14.62329447,0.044333403,2.920769235,27.57709546,0.014894497,0.130021466,0.450781969,7.51399944,14.53475194,0.054277829,/media/Raven/LAPD/FAU 208/Bullet D/LAPD - 208 - Bullet D - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
208,D,5,Tiny Problems,Holes,0.00941704,0.730101735,11.23278888,0.034176476,2.123536862,25.11827021,0.00941704,0.077951447,0.290987695,6.159974552,10.34108819,0.058530096,/media/Raven/LAPD/FAU 208/Bullet D/LAPD - 208 - Bullet D - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
208,D,6,Tiny Problems,Holes,0.039000876,0.914937153,15.44622756,0.041423049,3.8077995,23.48298403,0.039000876,0.095841455,0.363872645,8.034579202,10.9456663,0.073424301,/media/Raven/LAPD/FAU 208/Bullet D/LAPD - 208 - Bullet D - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
210,A,1,Tiny Problems,Holes,0.012398461,0.648887621,10.50033485,0.02299896,3.074869594,15.79849988,0.012398461,0.070998415,0.282091918,5.449665817,6.924653759,0.054833597,/media/Raven/LAPD/FAU 210/Bullet A/LAPD - 210 - Bullet A - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
210,A,4,Tiny Problems,Holes,0.016759777,1.026631158,11.0318077,0.029359508,1.123392318,25.50590741,0.016759777,0.073039361,0.315182007,5.078329066,13.56476061,0.031962119,/media/Raven/LAPD/FAU 210/Bullet A/LAPD - 210 - Bullet A - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
210,B,4,Tiny Problems,Holes,0.024497992,1.1565264,15.35351614,0.045781315,0.549647002,27.19284387,0.024497992,0.100387251,0.73577599,9.045472795,15.69368354,0.077152219,/media/Raven/LAPD/FAU 210/Bullet B/LAPD - 210 - Bullet B - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
210,B,5,Tiny Problems,Holes,0.022292994,1.07436919,16.60140799,0.037013516,0.573032236,26.03934214,0.022292994,0.10785124,0.621310508,9.728838355,13.41306914,0.094451004,/media/Raven/LAPD/FAU 210/Bullet B/LAPD - 210 - Bullet B - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
210,B,6,Tiny Problems,Holes,0.02146986,0.932250069,14.35262173,0.041370202,0.763596278,23.89021118,0.02146986,0.099908173,0.390266299,7.513042147,14.02247109,0.057239057,/media/Raven/LAPD/FAU 210/Bullet B/LAPD - 210 - Bullet B - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
210,C,4,Tiny Problems,Holes,0.037398374,0.941144562,13.39805573,0.046344128,0.317847487,21.97199693,0.037398374,0.107112719,0.640446052,8.74839479,10.99110255,0.093731163,/media/Raven/LAPD/FAU 210/Bullet C/LAPD - 210 - Bullet C - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Carley McConnell.x3p
211,C,4,Tiny Problems,Holes,0.009055118,1.080903599,15.30870874,0.045640609,0.67379202,36.61670725,0.009055118,0.093228255,0.532691185,6.199459377,15.30321201,0.038237011,/media/Raven/LAPD/FAU 211/Bullet C/LAPD - 211 - Bullet C - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
214,C,4,Tiny Problems,Holes,0.032283465,1.603624901,20.50713803,0.082121698,0.955362647,38.89424251,0.032283465,0.132807939,0.932574431,11.56510952,17.1777837,0.104786924,/media/Raven/LAPD/FAU 214/Bullet C/LAPD - 214 - Bullet C - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
214,D,3,Tiny Problems,Holes,0.013872374,1.287678477,20.20410516,0.078728518,0.622130401,36.54756052,0.013872374,0.126359095,0.855127828,10.52722023,16.70584778,0.0931531,/media/Raven/LAPD/FAU 214/Bullet D/LAPD - 214 - Bullet D - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
214,D,4,Tiny Problems,Holes,0.012598425,1.21749409,18.83637206,0.07624736,1.379077873,44.26545123,0.012598425,0.120023351,0.706363106,7.993318358,22.29704434,0.041155867,/media/Raven/LAPD/FAU 214/Bullet D/LAPD - 214 - Bullet D - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
214,D,5,Tiny Problems,Holes,0.002362205,1.037562385,19.81566087,0.049415918,0.810868748,36.30627431,0.002362205,0.117921775,0.595446585,9.235132871,14.4310452,0.08523059,/media/Raven/LAPD/FAU 214/Bullet D/LAPD - 214 - Bullet D - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
215,C,2,Tiny Problems,Holes,0.005905512,1.09272393,14.44396429,0.030427871,0.422321498,28.35672621,0.005905512,0.089959136,0.637769994,6.989390594,12.41306886,0.059252773,/media/Raven/LAPD/FAU 215/Bullet C/LAPD - 215 - Bullet C - Land 2 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
215,D,4,Tiny Problems,Holes,0.02200489,1.045120957,15.68945512,0.048840464,0.724015035,27.21650476,0.02200489,0.118393235,0.508909695,9.118517984,13.48157656,0.084566596,/media/Raven/LAPD/FAU 215/Bullet D/LAPD - 215 - Bullet D - Land 4 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
216,A,3,Tiny Problems,Holes,0.01689461,0.951422437,15.29457475,0.048873758,0.164303051,32.56514551,0.01689461,0.068297047,0.380256487,6.407856689,12.75139719,0.05457799,/media/Raven/LAPD/FAU 216/Bullet A/LAPD - 216 - Bullet A - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
216,A,5,Tiny Problems,Holes,0.020472441,1.246388232,15.58876597,0.047602484,0.788900721,29.85728045,0.020472441,0.119206071,0.842089901,9.205278053,16.61717302,0.077641565,/media/Raven/LAPD/FAU 216/Bullet A/LAPD - 216 - Bullet A - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
216,C,1,Tiny Problems,Holes,0.013513514,0.919398907,12.68264346,0.026183723,2.701714383,20.04938331,0.013513514,0.080145719,0.547965999,6.202185792,8.988345081,0.055555556,/media/Raven/LAPD/FAU 216/Bullet C/LAPD - 216 - Bullet C - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
216,D,5,Tiny Problems,Holes,0.02739726,1.343901742,18.80842312,0.083896112,1.761906506,40.96567298,0.02739726,0.124126984,0.820634921,12.12218772,19.63888889,0.107301587,/media/Raven/LAPD/FAU 216/Bullet D/LAPD - 216 - Bullet D - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
217,B,6,Tiny Problems,Holes,0.026273242,1.363268608,18.71365287,0.065359119,0.261383505,35.43604961,0.026273242,0.130176806,0.807611627,10.24429649,16.02340686,0.083608031,/media/Raven/LAPD/FAU 217/Bullet B/LAPD - 217 - Bullet B - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
217,C,1,Tiny Problems,Holes,0.008894536,1.042962125,15.47041008,0.038971821,3.490773601,29.29415418,0.008894536,0.131407035,0.607726131,8.509463076,15.05967337,0.069723618,/media/Raven/LAPD/FAU 217/Bullet C/LAPD - 217 - Bullet C - Land 1 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
217,C,3,Tiny Problems,Holes,0.020466639,1.070453304,16.14499499,0.042505815,0.505735769,30.05064297,0.020466639,0.103004552,0.585735964,7.880814145,13.76261793,0.069802731,/media/Raven/LAPD/FAU 217/Bullet C/LAPD - 217 - Bullet C - Land 3 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Connor Hergenreter.x3p
219,B,2,Tiny Problems,Holes,0.021310182,1.158809587,17.98700986,0.040973401,1.809946344,31.34143306,0.021310182,0.149370793,0.668715247,9.549407693,18.07204387,0.071992976,/media/Raven/LAPD/FAU 219/Bullet B/LAPD - 219 - Bullet B - Land 2 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
219,B,5,Tiny Problems,Holes,0.038323353,1.239350373,17.7794382,0.07380861,0.504300315,32.07926945,0.038323353,0.137278107,0.704142012,11.0358567,18.45365963,0.101183432,/media/Raven/LAPD/FAU 219/Bullet B/LAPD - 219 - Bullet B - Land 5 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
219,C,3,Tiny Problems,Holes,0.005899705,0.794431946,12.2780107,0.025698189,2.703595851,22.56948453,0.005899705,0.0891875,0.3734375,6.732608696,10.46178668,0.0584375,/media/Raven/LAPD/FAU 219/Bullet C/LAPD - 219 - Bullet C - Land 3 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
219,C,4,Tiny Problems,Holes,0.03988604,1.137968495,18.17141116,0.064090522,2.530853106,26.49344809,0.03988604,0.122849381,0.686688802,9.966699038,11.14811218,0.094174464,/media/Raven/LAPD/FAU 219/Bullet C/LAPD - 219 - Bullet C - Land 4 - Sneox2 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Anyesha Ray.x3p
221,C,5,Tiny Problems,Holes,0.018963338,0.968785152,15.50178295,0.02986866,2.801464646,24.06929706,0.018963338,0.1095,0.5234375,9.50482337,13.56012228,0.0903125,/media/Raven/LAPD/FAU 221/Bullet C/LAPD - 221 - Bullet C - Land 5 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p
221,C,6,Tiny Problems,Holes,0.012032086,0.921796015,15.87594747,0.017172776,1.150284299,20.01977125,0.012032086,0.100066094,0.437871778,7.660564959,7.48369206,0.074686054,/media/Raven/LAPD/FAU 221/Bullet C/LAPD - 221 - Bullet C - Land 6 - Sneox1 - 20x - auto light left image + 20% - threshold 2 - resolution 4 - Mya Fisher.x3p
